Contingency,DeviceName,DeviceType,Action
DSKYNAC8,5022 BLOSSOM 5368 SKYLIN1_ 1,LINE,OUT
SGNOPH28,42841 KEMAH_9 43101 PLARIS_ 95,LINE,OUT
SGNOPH28,42291 GNO_CK_ 43101 PLARIS_ 95,LINE,OUT
SGNOPH28,42010 P_H_R__ 42841 KEMAH_9 95,LINE,OUT
SGNOPH28,42291 GNO_CK_ 42611 FAIRMT9 95,LINE,OUT
SGNOPH28,42611 FAIRMT9 43250 SOUTH__ 95,LINE,OUT
SGNOPH28,42010 P_H_R__ 42013 P_H_R_7 79,LINE,OUT
SGNOPH28,42711 GENOA95 48122 GENOA_9 95,LINE,OUT
SGNOPHR8,43102 PLARIS3 43503 WEBSTR3 35,LINE,OUT
SGNOPHR8,42010 P_H_R__ 42011 P_H_R__ 92,LINE,OUT
SGNOPHR8,42292 GNO_CK_ 42610 FAIRMT_ 35,LINE,OUT
SGNOPHR8,42712 GENOA35 48123 GENOA_3 35,LINE,OUT
SGNOPHR8,42292 GNO_CK_ 43102 PLARIS3 35,LINE,OUT
SGNOPHR8,42010 P_H_R__ 43503 WEBSTR3 35,LINE,OUT
SKLCKL28,3630 COPPERCV 7061 L_COPPCO 1,LINE,OUT
SKLCKL28,115 DINGDONG 117 CEDARVALL 1,LINE,OUT
SKLCKL28,3630 COPPERCV 3662 COPPCVE_ 1,LINE,OUT
SKLCKL28,115 DINGDONG 3630 COPPERCV 1,LINE,OUT
SKLCKL28,136 TRIMMIER 3423 KILL_SS_ 1,LINE,OUT
SKLCKL28,117 CEDARVALL 136 TRIMMIER 1,LINE,OUT
SKLCKL28,3662 COPPCVE_ 904547 KILCLA 1,LINE,OUT
SKLCKLN8,3628 KILNCC_8 3629 KILL_FHW 1,LINE,OUT
SKLCKLN8,3620 KILCLARR 3629 KILL_FHW 1,LINE,OUT
SKLCKLN8,3626 KILN_FTH 3627 KILLFH_T 1,LINE,OUT
SKLCKLN8,3428 KILL_S_8 3627 KILLFH_T 1,LINE,OUT
SKLCKLN8,3627 KILLFH_T 3628 KILNCC_8 1,LINE,OUT
SKLCKLN8,3423 KILL_SS_ 3428 KILL_S_8 1,LINE,OUT
SKLELOY8,5648 LOYOLASU 8519 KLEBERG4 1,LINE,OUT
SKLNBW35,1444 BROWN_5 3422 KILL_SS_ 2,LINE,OUT
SKLNBWN5,1444 BROWN_5 3422 KILL_SS_ 1,LINE,OUT
SKLNKLE8,3423 KILL_SS_ 13426 KILELMR 1,LINE,OUT
SKLNKLE8,3621 KILL1_8 3622 KILLPARK 1,LINE,OUT
SKLNKLE8,3619 KILLTAFT 13426 KILELMR 1,LINE,OUT
SKLNKLE8,3622 KILLPARK 904554 KILN_F 1,LINE,OUT
SKLNKLE8,3622 KILLPARK 3623 KILLPARK 1,LINE,OUT
SKLNKLE8,3619 KILLTAFT 3621 KILL1_8 1,LINE,OUT
SKLNSA25,3422 KILL_SS_ 3699 SALADOSS 1,LINE,OUT
SKLNSAL5,3422 KILL_SS_ 3699 SALADOSS 2,LINE,OUT
XSAR89,202 SARDIS9 69 203 SARDIS8 138 1,XFMR,OUT
XSAS89,7074 L_SASASW 69 77074 L_SASAS 138 1,XFMR,OUT
XSBY89,1329 SPRABERY 138 1330 SPRABERY 69 1,XFMR,OUT
XSC184,110502 SCLP_S 13.8 110505 SCLPCO 138 1,XFMR,OUT
XSC284,110501 SCLP_S 13.8 110505 SCLPCO 138 1,XFMR,OUT
XSCE55,3397 SANDYCRK 345 150741 SCES_U 24.5 01,XFMR,OUT
XSCL84,110504 SCLP_S 13.8 110505 SCLPCO 138 1,XFMR,OUT
XSCL89,110505 SCLPCO 138 110507 SCLPCO 69 2,XFMR,OUT
XSCL94,110503 SCLP_S 13.8 110507 SCLPCO 69 1,XFMR,OUT
XSCS58,3115 STRYKER_ 13.2 24104 SCSES1_ 1 1,XFMR,OUT
XSCS58,3110 STRYKER_ 138 24104 SCSES1_ 1 1,XFMR,OUT
XSCS58,3109 STRYKER_ 345 24104 SCSES1_ 1 1,XFMR,OUT
XSD584,170092 SD5SES 24 170094 SD5SES 138 1,XFMR,OUT
XSEA89,130 SEATON8 138 131 SEATON9 69 1,XFMR,OUT
XSEN55,150801 FG_SEN 34.5 150802 SENATE 345 11,XFMR,OUT
XSGM95,1353 SIGNALMT 69 130121 SGM_SI 24.9 1,XFMR,OUT
XSGV58,12434 SGVLSW1 13.8 24105 SGVSW2_ 1 2,XFMR,OUT
XSGV58,2433 SGVLSW1_ 345 24105 SGVSW2_ 1 2,XFMR,OUT
XSGV58,2434 SGVLSW1_ 138 24105 SGVSW2_ 1 2,XFMR,OUT
XSHA55,141001 SCLAY_ 34.5 141002 SCLAY_ 345 1,XFMR,OUT
XSHE89,961 SHELBY2 69 996 SHELBY_1 1 1,XFMR,OUT
XSHE89,963 SHELBY3 12.5 996 SHELBY_1 1 1,XFMR,OUT
XSHE89,960 SHELBY1 138 996 SHELBY_1 1 1,XFMR,OUT
XSHI89,830 SHILOH 138 854 SHILOH9 69 1,XFMR,OUT
XSI185,132431 SIRIUS 34.5 132434 SIRIUS 138 1,XFMR,OUT
XSIL89,5930 PWRPLT69 69 59300 PWRPLAN 138 1,XFMR,OUT
XSIR85,132434 SIRIUS 138 132436 SIRIUS 34.5 1,XFMR,OUT
XSJO89,746 STJO8 138 750 STJO9 69 1,XFMR,OUT
XSJO89,746 STJO8 138 901165 STJO9 69 2,XFMR,OUT
XSKY58,5366 SKYSTAR3 1 5374 SKYAUTO3 13.8 3,XFMR,OUT
XSKY58,5366 SKYSTAR3 1 5371 SKYLINE_ 345 3,XFMR,OUT
XSKY58,5366 SKYSTAR3 1 5369 SKYLIN3_ 138 3,XFMR,OUT
XSL154,110942 SL_SL_ 13.8 110946 SL_2 34.5 G2,XFMR,OUT
XSL183,41450 SHELL__ 138 110951 SL_7 12.47 1,XFMR,OUT
XSL183,110950 SL_6 110951 SL_7 BC,LINE,OUT
XSL185,41450 SHELL__ 138 110947 SL_3 34.5 G1,XFMR,OUT
XSL283,41450 SHELL__ 138 110953 SL_9 12.47 G1,XFMR,OUT
XSL383,41450 SHELL__ 138 110953 SL_9 12.47 G2,XFMR,OUT
XSMI89,7314 L_SMITHV 138 7315 L_SMITHV 69 1,XFMR,OUT
XSND58,13440 SAND3_O 13.8 24107 SNDSW1_ 1 2,XFMR,OUT
XSND58,13429 SAND_TX 345 24107 SNDSW1_ 1 2,XFMR,OUT
XSND58,13430 SAND_TX 138 24107 SNDSW1_ 1 2,XFMR,OUT
XSNY89,1305 SNYDER_8 138 1306 SNYDER_9 69 1,XFMR,OUT
XSOL85,141662 SOLARA 34.5 141663 SOLARA 138 1,XFMR,OUT
XSON89,6513 SONR2A 69 6515 SONR4A 138 1,XFMR,OUT
XSP155,141201 SPLAIN 345 141202 SPLAIN 34.5 1,XFMR,OUT
XSP155,141201 SPLAIN 345 141205 SPLAIN 34.5 1,XFMR,OUT
XSP155,141202 SPLAIN 141204 SPLAIN BC,LINE,OUT
XSP155,141205 SPLAIN 141207 SPLAIN BC,LINE,OUT
XSPL55,141401 SPLAIN 34.5 141402 SPLAIN 345 1,XFMR,OUT
XSPL55,141402 SPLAIN 345 141451 SPLAIN 34.5 1,XFMR,OUT
XSPP84,180441 SPPKM_ 13.8 180444 SPPKM_ 138 A,XFMR,OUT
XSPP84,180442 SPPKM_ 13.8 180444 SPPKM_ 138 B,XFMR,OUT
XSPP84,180443 SPPKM_ 13.8 180444 SPPKM_ 138 C,XFMR,OUT
XSPT85,132941 SPTX12 34.5 132943 SPTX12 138 1,XFMR,OUT
XSPU89,6148 SPUR2A 69 6150 SPUR4A 138 1,XFMR,OUT
XSR155,132111 SRWE1_ 34.5 132114 SRWE1_ 345 1,XFMR,OUT
XSRB89,49004 S_R_B__ 13 49103 S_R_B__ 1 A2,XFMR,OUT
XSRB89,41410 S_R_B__ 69 49103 S_R_B__ 1 A2,XFMR,OUT
XSRB89,41400 S_R_B__ 138 49103 S_R_B__ 1 A2,XFMR,OUT
XSRW55,132161 SRWE1_ 34.5 132163 SRWE1_ 345 1,XFMR,OUT
XSS155,140801 SPURTR 34.5 140803 SPURTR 345 1,XFMR,OUT
XSS255,140802 SPURTR 34.5 140803 SPURTR 345 1,XFMR,OUT
XSSP55,140441 SSPUR2 34.5 140442 SSPURT 345 1,XFMR,OUT
XSSP58,1698 SULSP_SS 138 24108 SSPSW1_ 1 1,XFMR,OUT
XSSP58,1697 SULSP_SS 345 24108 SSPSW1_ 1 1,XFMR,OUT
XSSP58,11698 SULP_SS 13.8 24108 SSPSW1_ 1 1,XFMR,OUT
XST155,5915 SO_TEX__ 345 110351 STP_ST 25 G2,XFMR,OUT
XST155,5915 SO_TEX__ 345 110351 STP_ST 25 G1,XFMR,OUT
XSTA89,1230 STANTON_ 69 1326 STANTON_ 138 1,XFMR,OUT
XSTE89,8949 STEWART2 69 8951 STEWART4 138 1,XFMR,OUT
XSTE94,937 STEAM_D 69 150712 STE_EN 13.8 4,XFMR,OUT
XSTP55,5915 SO_TEX__ 345 110352 STP_ST 25 G1,XFMR,OUT
XSTP55,5915 SO_TEX__ 345 110352 STP_ST 25 G2,XFMR,OUT
XSTV89,295 STEPHENVI 138 299 STEPHENVI 69 2,XFMR,OUT
XSWE55,180151 SWEETW 34.5 180152 SWEETW 345 1,XFMR,OUT
XSWE58,180158 SWEETW 138 180165 SWEETW 345 2,XFMR,OUT
XSWE85,131251 SWEC_G 34.5 131252 SWEC_1 138 1,XFMR,OUT
XSW_85,130221 SW_M_S 34.5 130222 SW_MES 138 1,XFMR,OUT
XT2B58,46510 TOMBAL_ 138 49167 TOMBAL_ 1 A2,XFMR,OUT
XT2B58,46500 TOMBAL_ 345 49167 TOMBAL_ 1 A2,XFMR,OUT
XT2B58,49067 TOMBAL_ 23 49167 TOMBAL_ 1 A2,XFMR,OUT
XTA183,32792 BRYN_TA 12.5 32798 BRYN_TA 138 2,XFMR,OUT
XTA283,32793 BRYN_TA 12.5 32799 BRYN_TA 138 3,XFMR,OUT
XTA383,32794 BRYN_TA 12.5 32799 BRYN_TA 138 4,XFMR,OUT
XTA483,32794 BRYN_TA 12.5 32799 BRYN_TA 138 5,XFMR,OUT
XTA583,32796 BRYN_TA 12.5 32799 BRYN_TA 138 6,XFMR,OUT
XTA683,32797 BRYN_TA 12.5 32799 BRYN_TA 138 6,XFMR,OUT
SMDWREN8,2615 PSTNTH1_ 2617 MDWCK1_8 1,LINE,OUT
SMDWREN8,2575 ADSN3T_8 2582 FBGILS1_ 1,LINE,OUT
SMDWREN8,2584 INWRD2_8 2613 KNLTR2_8 1,LINE,OUT
SMDWREN8,2613 KNLTR2_8 2615 PSTNTH1_ 1,LINE,OUT
SMDWREN8,2356 RNRDPL_N 2615 PSTNTH1_ 1,LINE,OUT
SMDWREN8,2582 FBGILS1_ 2584 INWRD2_8 1,LINE,OUT
SMDWREN8,2575 ADSN3T_8 2578 CRLTNE_8 1,LINE,OUT
SMECSNY9,6658 MECPLNVW 6659 SNTXTAP2 1,LINE,OUT
SMECSNY9,1306 SNYDER_9 6660 SNTX12A 1,LINE,OUT
SMECSNY9,6659 SNTXTAP2 6660 SNTX12A 1,LINE,OUT
SMECSNY9,6658 MECPLNVW 60090 WKNBR 1,LINE,OUT
SMEDBAN9,7430 L_MEDICI 7439 L_BANDER 1,LINE,OUT
SMEDLON8,5607 WRBRTN8 8912 MEDIOCR4 1,LINE,OUT
SMEDLON8,8912 MEDIOCR4 8920 HAISLEY4 1,LINE,OUT
SMEDLON8,8452 LON_HILL 8920 HAISLEY4 1,LINE,OUT
SMEDPIP8,7432 L_MEDILA 7437 L_PIPECR 1,LINE,OUT
SMEMANA8,1748 ELMONT_P 2374 ANNASW_8 1,LINE,OUT
SMEMANA8,1748 ELMONT_P 1754 VAN_AL_8 1,LINE,OUT
SMEMANA8,1713 MEMC_W_T 1754 VAN_AL_8 1,LINE,OUT
SMEMANA8,1713 MEMC_W_T 1758 PAYNE1_8 1,LINE,OUT
SMEMANA8,1713 MEMC_W_T 1715 MEMC_SW_ 1,LINE,OUT
SMEMANA8,1748 ELMONT_P 6813 ELMNT_RC 1,LINE,OUT
SMEMPA28,1717 MEMC_SW_ 1753 MEMC_E_T 1,LINE,OUT
SMEMPA28,1714 SHRM_TI_ 1740 SHRM_TI_ 1,LINE,OUT
SMEMPA28,1753 MEMC_E_T 1758 PAYNE1_8 1,LINE,OUT
SMEMPA28,1740 SHRM_TI_ 1750 SHER_S_8 1,LINE,OUT
SMEMPA28,1740 SHRM_TI_ 1749 SHRM_TI_ 1,LINE,OUT
SMENCIC8,7151 L_CICO__ 7665 L_MENGCR 1,LINE,OUT
SMENH338,5200 HELOTES 5358 RANCHTWN 1,LINE,OUT
SMENLYT8,7325 L_MENDOZ 9075 LYTTON13 1,LINE,OUT
SMERMV_8,5752 MERETTSU 5774 PALMHURS 1,LINE,OUT
SMERPHA8,5752 MERETTSU 5762 PHARRSUB 1,LINE,OUT
SMESFO28,2438 FRNY1_8 2767 MESQTE1T 1,LINE,OUT
SMESFO28,2764 SNYVLE1_ 2765 MSQTTE1_ 1,LINE,OUT
SMESFO28,2764 SNYVLE1_ 2767 MESQTE1T 1,LINE,OUT
SMESFO28,2765 MSQTTE1_ 2766 MSQTN1_8 1,LINE,OUT
SMESME48,2754 MSQTW1_8 2759 MSQTWE1_ 1,LINE,OUT
SMESME48,2754 MSQTW1_8 2756 MSQTE1_8 1,LINE,OUT
SMESMES8,6583 MESAVIEW 76583 L_LONGL 1,LINE,OUT
SMESPR28,2441 PRCKSW1_ 2759 MSQTWE1_ 1,LINE,OUT
SMESPRC8,2747 THRNE1T_ 12747 THRNE30 1,LINE,OUT
SMESPRC8,2441 PRCKSW1_ 2752 MSQTFR1_ 1,LINE,OUT
SMESPRC8,2747 THRNE1T_ 2750 THRNE1_8 1,LINE,OUT
SMESPRC8,2742 MSQTN1T_ 2747 THRNE1T_ 1,LINE,OUT
SMESPRC8,831 OATES 2742 MSQTN1T_ 1,LINE,OUT
SMESPRC8,2742 MSQTN1T_ 903723 MSQTN1 1,LINE,OUT
SMESPRC8,2752 MSQTFR1_ 12747 THRNE30 1,LINE,OUT
SMESW_L5,59900 LONG_DR 181553 MESQCR 1,LINE,OUT
SMETBER8,9163 BERGSTRM 9164 METCENTR 1,LINE,OUT
SMETGRO8,9164 METCENTR 9200 GROVE 1,LINE,OUT
SMGIENW8,2241 ENNS_W_8 2321 WAX_8 1,LINE,OUT
SMGIENW8,2320 WAX_N_8 2321 WAX_8 1,LINE,OUT
SMGIENW8,2315 WAX_PMP2 2320 WAX_N_8 1,LINE,OUT
SMGIENW8,2316 MG_IND_T 2323 MG_IND_8 1,LINE,OUT
SMGIENW8,2315 WAX_PMP2 2319 WAX_PMP1 1,LINE,OUT
SMGIENW8,2316 MG_IND_T 2319 WAX_PMP1 1,LINE,OUT
SMGPBRN8,283 ZEPHYR 1655 BRNWDSW_ 1,LINE,OUT
SMGPBRN8,283 ZEPHYR 1653 MERCERSG 1,LINE,OUT
SMGSBTR5,1030 MRGNCRK_ 71050 L_BITTC 1,LINE,OUT
SMGSLNG5,1030 MRGNCRK_ 1058 LONGSHOR 1,LINE,OUT
SMIACTT5,79000 GRAY 140473 MIAMI_ 1,LINE,OUT
SMIDBE38,5643 MIDSTRM2 8060 BESSEL4A 1,LINE,OUT
SMIDBES8,5642 MIDSTRM1 8060 BESSEL4A 1,LINE,OUT
SMIDBLE9,8119 BLESSING 8552 MDFLDTP2 1,LINE,OUT
SMIDBLE9,8100 EL_CAMPO 8556 CLMVLTP2 1,LINE,OUT
SMIDBLE9,5735 MDFELDWS 8552 MDFLDTP2 1,LINE,OUT
SMIDBLE9,8552 MDFLDTP2 8556 CLMVLTP2 1,LINE,OUT
SMIDBLE9,8556 CLMVLTP2 8557 CLEMVLL2 1,LINE,OUT
SMIDLO28,8512 STRATTON 69 8514 STRATTON 138 1,XFMR,OUT
SMIDLO28,8514 STRATTON 80228 KRGP 1,LINE,OUT
SMIDMIL8,5964 MILHWY 59490 MIDTOWN 1,LINE,OUT
SMIDWHI9,8413 SINTON2A 8812 TAFT2A 1,LINE,OUT
SMIDWHI9,8812 TAFT2A 8814 MID_WAYT 1,LINE,OUT
SMIDWHI9,8814 MID_WAYT 8815 MIDWPUMP 1,LINE,OUT
SMIDWHI9,8814 MID_WAYT 8960 WHITEPT2 1,LINE,OUT
SMIDWI29,1251 NOTREES_ 1253 MIDWAY_9 1,LINE,OUT
SMIDWI29,1075 WINKSS_9 1252 VEST_9 1,LINE,OUT
SMIDWI29,1251 NOTREES_ 1258 SANDRIDG 1,LINE,OUT
SMIDWI29,1254 ODBASSS_ 1258 SANDRIDG 1,LINE,OUT
SMIDWI29,1252 VEST_9 1253 MIDWAY_9 1,LINE,OUT
SMILBL_8,8339 MILITARY 109060 BL__BL 1,LINE,OUT
SMILBNK8,306 BUNKER 331 RWMILLER 1,LINE,OUT
SMILGAY8,7565 L_MAXZUE 7572 L_GAYHIL 1,LINE,OUT
SMILGRE8,32878 BRYN_GR 32895 BRYN_WB 1,LINE,OUT
SMILHEN8,7479 L_MILLER 7513 L_HENLY_ 1,LINE,OUT
SMILLAR8,8643 MINES_RD 8918 MILO4A 1,LINE,OUT
SMILLAR8,8918 MILO4A 80013 LARDVNT 1,LINE,OUT
SMILMIL8,5964 MILHWY 904682 MILITA 3,LINE,OUT
SMILMIL8,8339 MILITARY 80155 MILITAR 1,LINE,OUT
SMILMIL8,5964 MILHWY 8339 MILITARY 2,LINE,OUT
SMILMIL8,5964 MILHWY 8339 MILITARY 1,LINE,OUT
SMILMIL9,32855 MILL_SW 69 32856 MILL_SW 138 1,XFMR,OUT
SMILMIL9,32855 MILL_SW 32889 BRYN_MI 1,LINE,OUT
SMILSAL8,7289 L_SALEM_ 7564 L_GUYBUR 1,LINE,OUT
SMILSAL8,7564 L_GUYBUR 7565 L_MAXZUE 1,LINE,OUT
SMILWEL9,32856 MILL_SW 32895 BRYN_WB 1,LINE,OUT
SMINDPW9,41380 S_CHAN_ 48177 MINING1 16,LINE,OUT
SMINDPW9,41061 MINING_ 48171 BENTON1 16,LINE,OUT
SMINDPW9,48171 BENTON1 48177 MINING1 16,LINE,OUT
SMINDPW9,40470 DEPWTR_ 48177 MINING1 16,LINE,OUT
SMINNLA8,8643 MINES_RD 8909 NLARSW4A 1,LINE,OUT
SMKDALK8,1168 PAULDTAP 900709 ALKALI 1,LINE,OUT
SMKDALK8,1165 EXMEANTA 1167 MUSTANG_ 1,LINE,OUT
SMKDALK8,1159 NOANDREW 1165 EXMEANTA 1,LINE,OUT
SMKDALK8,11169 MCKENZI 900709 ALKALI 1,LINE,OUT
SMKDALK8,1167 MUSTANG_ 1168 PAULDTAP 1,LINE,OUT
SMKDALK8,1165 EXMEANTA 1166 EXNMEANS 1,LINE,OUT
SMKDMAB8,1177 TEXMABEE 11175 BAIRDLA 1,LINE,OUT
SMKDMAB8,1183 MIDCONW_ 11177 FASKENC 2,LINE,OUT
SMKDMAB8,1177 TEXMABEE 11169 MCKENZI 1,LINE,OUT
SMKDMAB8,11175 BAIRDLA 11177 FASKENC 1,LINE,OUT
SMLFHL19,2295 BARDWELL 2335 WAX_9 2,LINE,OUT
SMLFHL29,2337 ITALY_9 2338 MILFRDEX 1,LINE,OUT
SMLFHL29,2295 BARDWELL 2337 ITALY_9 1,LINE,OUT
SMLFHL29,2338 MILFRDEX 2339 MILFRDEX 1,LINE,OUT
SMLFHL29,2338 MILFRDEX 3523 HILLBORO 1,LINE,OUT
SMLRSRB8,41405 S_R_B__ 41420 MILLER_ 88,LINE,OUT
SMLSSCS5,3100 MARTINLK 3109 STRYKER_ 1,LINE,OUT
SMNHODE8,1009 YUCCADR_ 1013 WOLFSS_8 2,LINE,OUT
SMNRCAM9,3684 MINERVA1 3685 CAMERON1 1,LINE,OUT
SMNRRKD9,3684 MINERVA1 3686 ROCKDALN 1,LINE,OUT
SPETMSN8,42940 MONSAN_ 43070 PETSON_ 04,LINE,OUT
SPETWFA9,1508 WFLLSBSN 1509 PETROLIA 1,LINE,OUT
SPETWFA9,1503 WFALLS_N 1507 SHPFIELD 1,LINE,OUT
SPETWFA9,1449 WCHTFLLS 1508 WFLLSBSN 1,LINE,OUT
SPETWFA9,1511 WFBASIN_ 1512 DIAMNDSH 1,LINE,OUT
SPETWFA9,1509 PETROLIA 1512 DIAMNDSH 1,LINE,OUT
SPETWFA9,1509 PETROLIA 37390 TNPETRO 1,LINE,OUT
SPETWFA9,1507 SHPFIELD 1514 SHPFIELD 1,LINE,OUT
SPETWFA9,1507 SHPFIELD 1508 WFLLSBSN 1,LINE,OUT
SPFLHUT8,3665 PFLGRVIL 3666 HUTTOSS1 1,LINE,OUT
SPFLHUT8,3665 PFLGRVIL 7336 L_GILLCR 1,LINE,OUT
SPH1RAI5,79005 RAILHEA 140503 PH1_5 1,LINE,OUT
SPH2RAI5,79005 RAILHEA 140603 PH2_5 1,LINE,OUT
SPHAAIR8,8458 B_DAVIS4 8493 PHARAOH4 1,LINE,OUT
SPHAAIR8,8490 AIRLINE4 8493 PHARAOH4 1,LINE,OUT
SPHAN_M8,8368 N_MCALLN 8372 PHARR4A 1,LINE,OUT
SPHAPHA8,5762 PHARRSUB 8372 PHARR4A 1,LINE,OUT
SPHAWES8,8372 PHARR4A 8906 N_ALAMO4 1,LINE,OUT
SPHAWES8,8354 WESLACO4 8906 N_ALAMO4 1,LINE,OUT
SPHBBG29,6547 STRS2A 6548 POWFJUNC 1,LINE,OUT
SPHBBG29,6548 POWFJUNC 6549 MIDW2A 1,LINE,OUT
SPHBBG29,6534 BIGLAKE2 6546 PHBL_TAP 1,LINE,OUT
SPHBBG29,6549 MIDW2A 6560 OZONA2A 1,LINE,OUT
SPHBBG29,6546 PHBL_TAP 6553 PHBL2A 1,LINE,OUT
SPHBBG29,6546 PHBL_TAP 6547 STRS2A 1,LINE,OUT
SPHBBG29,6548 POWFJUNC 907198 POWELL 1,LINE,OUT
SPHBBGL9,6528 TANK2A 6529 MERT2A 1,LINE,OUT
SPHBBGL9,6477 SAMATHIS 6528 TANK2A 1,LINE,OUT
SPHBBGL9,6526 MERR2A 60359 CASSAVA 1,LINE,OUT
SPHBBGL9,6526 MERR2A 6529 MERT2A 1,LINE,OUT
SPHBBGL9,6524 MERTZON2 6526 MERR2A 1,LINE,OUT
SPHIMIL8,7476 L_PALEFA 7478 L_PHJOCI 1,LINE,OUT
SPHIMIL8,7478 L_PHJOCI 7479 L_MILLER 1,LINE,OUT
SPHIOLD9,39750 TNOLDOC 39870 TNPHILL 1,LINE,OUT
SPHIP669,39720 TNP662_ 39725 TNP664_ 1,LINE,OUT
SPHIP669,39730 TNP663_ 39910 TNPHILL 1,LINE,OUT
SPHIPHL9,39910 TNPHILL 39930 TNPHLLP 1,LINE,OUT
SPHIPHL9,39930 TNPHLLP 39940 TNPHLLP 1,LINE,OUT
SPHISC29,39870 TNPHILL 39890 TNPHILL 1,LINE,OUT
SPHISC29,39720 TNP662_ 39890 TNPHILL 1,LINE,OUT
SPHISC29,39890 TNPHILL 110507 SCLPCO 1,LINE,OUT
SPHISCL9,39910 TNPHILL 110507 SCLPCO 1,LINE,OUT
SPHMMAS9,6395 MASONPHI 6407 PUNCHER2 1,LINE,OUT
SPHMMAS9,6394 PHMA2A 6407 PUNCHER2 1,LINE,OUT
SPHMMAS9,6394 PHMA2A 6396 MASW2A 1,LINE,OUT
SPHMMAS9,6393 MASN2A 6394 PHMA2A 1,LINE,OUT
SPHRBYU8,42014 P_H_R_9 42160 BAYOU__ 96,LINE,OUT
SPHRCTR5,40240 CENTER_ 42000 P_H_R__ 97,LINE,OUT
SPICHAM8,8255 HAMILTON 8684 PICACHO4 1,LINE,OUT
SPIGSOL8,60385 SOLSTIC 60393 PIGCREE 1,LINE,OUT
SPILHIC8,9148 HICRSMB1 9259 PILOT_KB 1,LINE,OUT
SSLVMRN8,40942 LAPORT7 41100 MORGPT_ 79,LINE,OUT
SSLVMRN8,41205 ORION__ 41520 SYLVAN_ 79,LINE,OUT
SSLVMRN8,41205 ORION__ 42160 BAYOU__ 79,LINE,OUT
SSLVMRN8,40942 LAPORT7 41520 SYLVAN_ 79,LINE,OUT
SSMBSMR9,1530 BAYLR_9 1534 SEYMOUR_ 1,LINE,OUT
SSMBSMR9,1530 BAYLR_9 1531 SEYMRBAS 1,LINE,OUT
SSMBSMR9,779 SEYMOUR 1534 SEYMOUR_ 1,LINE,OUT
SSMBSMR9,1527 HOLLIDAY 1530 BAYLR_9 1,LINE,OUT
SSMBSMR9,1532 SEYMOUR_ 1534 SEYMOUR_ 1,LINE,OUT
SSMIGER8,7602 L_STMEIN 7604 L_GERONI 1,LINE,OUT
SSMIGID8,7314 L_SMITHV 7318 L_ALUMCR 1,LINE,OUT
SSMIGID8,7310 L_SIMGID 7318 L_ALUMCR 1,LINE,OUT
SSMIMCQ8,7602 L_STMEIN 7606 L_MCQUEE 1,LINE,OUT
SSMIWIN8,7306 L_WINCHE 7314 L_SMITHV 1,LINE,OUT
SSMOHOR5,6104 SMOKYHIL 141813 HORSEC 1,LINE,OUT
SSMOMUN9,1533 BOMARTON 901810 SEYMOU 1,LINE,OUT
SSMOMUN9,1535 BAYLOR_T 6107 MUNDAYST 1,LINE,OUT
SSMOMUN9,1533 BOMARTON 1535 BAYLOR_T 1,LINE,OUT
SSMOSAL5,6104 SMOKYHIL 142062 SALVTI 1,LINE,OUT
SSNCA2M8,43240 SINTEK_ 43365 CAMDEN_ 26,LINE,OUT
SSNDAU15,7040 L_AUSTRO 13429 SAND_TX 2,LINE,OUT
SSNDAU35,13430 SAND_TX 138 24106 SNDSW2_ 1 3,XFMR,OUT
SSNDAU35,13429 SAND_TX 345 24106 SNDSW2_ 1 3,XFMR,OUT
SSNDAU35,13439 SAND2_O 13.8 24106 SNDSW2_ 1 3,XFMR,OUT
SSNDAU35,7040 L_AUSTRO 13429 SAND_TX 1,LINE,OUT
SSNDORN9,5654 SANDIEGO 5658 ORANGEGR 1,LINE,OUT
SSNDPB28,1010 PERMIANB 900007 YUCCAD 2,LINE,OUT
SSNDPB38,1009 YUCCADR_ 1106 MONAHN1_ 1,LINE,OUT
SSNDPB48,1103 SANDHLTA 1104 SANDHILL 1,LINE,OUT
SSNDPB48,1013 WOLFSS_8 1103 SANDHLTA 1,LINE,OUT
SSNDPB48,1102 JUDKINS_ 1103 SANDHLTA 1,LINE,OUT
SSNDPB48,1099 SWPORTAP 1100 SWPORTLA 1,LINE,OUT
SSNDPB48,1102 JUDKINS_ 1110 EDWARD_T 1,LINE,OUT
SSNDPB48,1101 EDWARDS_ 1110 EDWARD_T 1,LINE,OUT
SSNDPB48,1099 SWPORTAP 1110 EDWARD_T 1,LINE,OUT
SSNDPB48,1053 GENRUBR_ 1099 SWPORTAP 1,LINE,OUT
SSNDSAN9,5654 SANDIEGO 906700 SAN_DI 1,LINE,OUT
SSNDSND8,3430 SANDOW1_ 13430 SAND_TX 1,LINE,OUT
SSNDWHT8,444 COVINGTON 445 YATES 1,LINE,OUT
SSNDWHT8,443 SANDFLATS 447 SANDFLAT 1,LINE,OUT
SSNDWHT8,443 SANDFLATS 444 COVINGTON 1,LINE,OUT
SSNDWHT8,232 LAMPOSTSW 903160 LAMPOS 1,LINE,OUT
SSNDWHT8,232 LAMPOSTSW 236 LAMPOST 2,LINE,OUT
SSNDWHT8,232 LAMPOSTSW 241 WHITNEY8 1,LINE,OUT
SSNDWHT8,232 LAMPOSTSW 445 YATES 1,LINE,OUT
SSNDWHT8,436 GRANDVIEW 443 SANDFLATS 1,LINE,OUT
